,comment,currency,amount,text_length,text_wordcount,tokenized_comment,token_lem,token_pstem,cleaned_lem,cleaned_pstem,cluster,x0,x1,cluster1,x0_1,x1_1
938,I donate because I believe in giving every child a chance to learn and that every child should not be deprived because of their family social status.,SGD,2000,149.0,27.0,"['i', 'donate', 'because', 'i', 'believe', 'in', 'giving', 'every', 'child', 'a', 'chance', 'to', 'learn', 'and', 'that', 'every', 'child', 'should', 'not', 'be', 'deprived', 'because', 'of', 'their', 'family', 'social', 'status']","['i', 'donate', 'because', 'i', 'believe', 'in', 'giving', 'every', 'child', 'a', 'chance', 'to', 'learn', 'and', 'that', 'every', 'child', 'should', 'not', 'be', 'deprived', 'because', 'of', 'their', 'family', 'social', 'status']","['i', 'donat', 'becaus', 'i', 'believ', 'in', 'give', 'everi', 'child', 'a', 'chanc', 'to', 'learn', 'and', 'that', 'everi', 'child', 'should', 'not', 'be', 'depriv', 'becaus', 'of', 'their', 'famili', 'social', 'statu']",i donate because i believe in giving every child a chance to learn and that every child should not be deprived because of their family social status,i donat becaus i believ in give everi child a chanc to learn and that everi child should not be depriv becaus of their famili social statu,0,-0.06924004176854283,-0.04315171063133991,0,-0.220733093102391,0.14668027840244907
940,I hope she can continue stay strong and fight off this out! 🙏🏼,MYR,10000,62.0,13.0,"['i', 'hope', 'she', 'can', 'continue', 'stay', 'strong', 'and', 'fight', 'off', 'this', 'out']","['i', 'hope', 'she', 'can', 'continue', 'stay', 'strong', 'and', 'fight', 'off', 'this', 'out']","['i', 'hope', 'she', 'can', 'continu', 'stay', 'strong', 'and', 'fight', 'off', 'thi', 'out']",i hope she can continue stay strong and fight off this out,i hope she can continu stay strong and fight off thi out,0,0.005298162327617607,-0.0081703136725352,0,0.22586661621793264,-0.02281685988864441
941,I wish to offer my help to the less fortunate.,SGD,1000,46.0,10.0,"['i', 'wish', 'to', 'offer', 'my', 'help', 'to', 'the', 'less', 'fortunate']","['i', 'wish', 'to', 'offer', 'my', 'help', 'to', 'the', 'le', 'fortunate']","['i', 'wish', 'to', 'offer', 'my', 'help', 'to', 'the', 'less', 'fortun']",i wish to offer my help to the le fortunate,i wish to offer my help to the less fortun,0,-0.01873578448834582,0.1658728303401361,0,-0.10388706164752086,-0.07455089157406482
943,I want to help,SGD,10000,14.0,4.0,"['i', 'want', 'to', 'help']","['i', 'want', 'to', 'help']","['i', 'want', 'to', 'help']",i want to help,i want to help,0,-0.12736165484430303,-0.18359205665871067,0,-0.17855182462182712,-0.24911825846211783
944,Wishing the world and everyone good health and be happy.,MYR,50000,56.0,10.0,"['wishing', 'the', 'world', 'and', 'everyone', 'good', 'health', 'and', 'be', 'happy']","['wishing', 'the', 'world', 'and', 'everyone', 'good', 'health', 'and', 'be', 'happy']","['wish', 'the', 'world', 'and', 'everyon', 'good', 'health', 'and', 'be', 'happi']",wishing the world and everyone good health and be happy,wish the world and everyon good health and be happi,0,-0.07094159709419214,-0.049033464233627366,0,-0.20130468794940945,-0.23773187117100436
945,I donated to help unfortunate people based on my own ability and build a good karma. I believe the unfortunate people deserved better and equal.,SGD,10000,144.0,25.0,"['i', 'donated', 'to', 'help', 'unfortunate', 'people', 'based', 'on', 'my', 'own', 'ability', 'and', 'build', 'a', 'good', 'karma', 'i', 'believe', 'the', 'unfortunate', 'people', 'deserved', 'better', 'and', 'equal']","['i', 'donated', 'to', 'help', 'unfortunate', 'people', 'based', 'on', 'my', 'own', 'ability', 'and', 'build', 'a', 'good', 'karma', 'i', 'believe', 'the', 'unfortunate', 'people', 'deserved', 'better', 'and', 'equal']","['i', 'donat', 'to', 'help', 'unfortun', 'peopl', 'base', 'on', 'my', 'own', 'abil', 'and', 'build', 'a', 'good', 'karma', 'i', 'believ', 'the', 'unfortun', 'peopl', 'deserv', 'better', 'and', 'equal']",i donated to help unfortunate people based on my own ability and build a good karma i believe the unfortunate people deserved better and equal,i donat to help unfortun peopl base on my own abil and build a good karma i believ the unfortun peopl deserv better and equal,2,-0.08456001580880561,-0.12833935511140282,0,-0.2200774170274391,-0.34203555849181166
946,I like to help and make them happy,SGD,30000,34.0,8.0,"['i', 'like', 'to', 'help', 'and', 'make', 'them', 'happy']","['i', 'like', 'to', 'help', 'and', 'make', 'them', 'happy']","['i', 'like', 'to', 'help', 'and', 'make', 'them', 'happi']",i like to help and make them happy,i like to help and make them happi,0,-0.05878643254231349,-0.04114916535540959,0,-0.13966299558589917,-0.22859513985477775
947,Good luck 🤞,SGD,3000,11.0,3.0,"['good', 'luck']","['good', 'luck']","['good', 'luck']",good luck,good luck,0,-0.06761589509890617,-0.044617306891346416,0,-0.14686283271225922,-0.2290552115054124
949,i can,SGD,5000,5.0,2.0,"['i', 'can']","['i', 'can']","['i', 'can']",i can,i can,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
955,"I donated because I can. And hopefully, someone’s life might be saved.",SGD,10000,70.0,12.0,"['i', 'donated', 'because', 'i', 'can', 'and', 'hopefully', 'someone', 's', 'life', 'might', 'be', 'saved']","['i', 'donated', 'because', 'i', 'can', 'and', 'hopefully', 'someone', 's', 'life', 'might', 'be', 'saved']","['i', 'donat', 'becaus', 'i', 'can', 'and', 'hope', 'someon', 's', 'life', 'might', 'be', 'save']",i donated because i can and hopefully someone s life might be saved,i donat becaus i can and hope someon s life might be save,0,-0.07430648897572575,-0.07815490876160514,0,-0.1553637481771549,-0.2549755374067354
956,"Having a big family definitely is a Happiness. Being a solely breadwinner now is a challenging task for her. With our support, I am sure herself and kids will lead a normal life just like us.May Allah ease Ur affairs.Ameen",SGD,3000,222.0,40.0,"['having', 'a', 'big', 'family', 'definitely', 'is', 'a', 'happiness', 'being', 'a', 'solely', 'breadwinner', 'now', 'is', 'a', 'challenging', 'task', 'for', 'her', 'with', 'our', 'support', 'i', 'am', 'sure', 'herself', 'and', 'kids', 'will', 'lead', 'a', 'normal', 'life', 'just', 'like', 'us', 'may', 'allah', 'ease', 'ur', 'affairs', 'ameen']","['having', 'a', 'big', 'family', 'definitely', 'is', 'a', 'happiness', 'being', 'a', 'solely', 'breadwinner', 'now', 'is', 'a', 'challenging', 'task', 'for', 'her', 'with', 'our', 'support', 'i', 'am', 'sure', 'herself', 'and', 'kid', 'will', 'lead', 'a', 'normal', 'life', 'just', 'like', 'u', 'may', 'allah', 'ease', 'ur', 'affair', 'ameen']","['have', 'a', 'big', 'famili', 'definit', 'is', 'a', 'happi', 'be', 'a', 'sole', 'breadwinn', 'now', 'is', 'a', 'challeng', 'task', 'for', 'her', 'with', 'our', 'support', 'i', 'am', 'sure', 'herself', 'and', 'kid', 'will', 'lead', 'a', 'normal', 'life', 'just', 'like', 'us', 'may', 'allah', 'eas', 'ur', 'affair', 'ameen']",having a big family definitely is a happiness being a solely breadwinner now is a challenging task for her with our support i am sure herself and kid will lead a normal life just like u may allah ease ur affair ameen,have a big famili definit is a happi be a sole breadwinn now is a challeng task for her with our support i am sure herself and kid will lead a normal life just like us may allah eas ur affair ameen,0,-0.09995064903690819,-0.06562766877532787,0,-0.3079628078429984,0.19556696410997357
957,May all ve well and happy.,SGD,15000,26.0,6.0,"['may', 'all', 've', 'well', 'and', 'happy']","['may', 'all', 've', 'well', 'and', 'happy']","['may', 'all', 've', 'well', 'and', 'happi']",may all ve well and happy,may all ve well and happi,0,0.22321386230839724,-0.009184646262831064,0,0.3771652712871361,-0.01102504197003779
958,So he can recover ♥️,SGD,1000,20.0,5.0,"['so', 'he', 'can', 'recover']","['so', 'he', 'can', 'recover']","['so', 'he', 'can', 'recov']",so he can recover,so he can recov,0,-0.07241550981006976,0.13753440679854534,0,-0.10743990099987072,-0.15481236221400424
959,Anyone would.,SGD,5000,13.0,2.0,"['anyone', 'would']","['anyone', 'would']","['anyon', 'would']",anyone would,anyon would,0,-0.05370272266083783,-0.030727765917796444,0,-0.1300094280060127,-0.21592116858168953
961,Sincere prayers!,SGD,25000,16.0,2.0,"['sincere', 'prayers']","['sincere', 'prayer']","['sincer', 'prayer']",sincere prayer,sincer prayer,0,-0.036698872985414785,-0.007298842632206389,0,-0.09353415970187813,-0.15897108333416682
962,Our prayers are with you for the babies growth and support.,SGD,2500,59.0,11.0,"['our', 'prayers', 'are', 'with', 'you', 'for', 'the', 'babies', 'growth', 'and', 'support']","['our', 'prayer', 'are', 'with', 'you', 'for', 'the', 'baby', 'growth', 'and', 'support']","['our', 'prayer', 'are', 'with', 'you', 'for', 'the', 'babi', 'growth', 'and', 'support']",our prayer are with you for the baby growth and support,our prayer are with you for the babi growth and support,0,-0.06057800586120793,-0.03910607956642678,0,-0.12389912116005188,-0.12363956318561818
963,"Using this platform to practice donate regularly, hope u recover speedy.",SGD,100,72.0,11.0,"['using', 'this', 'platform', 'to', 'practice', 'donate', 'regularly', 'hope', 'u', 'recover', 'speedy']","['using', 'this', 'platform', 'to', 'practice', 'donate', 'regularly', 'hope', 'u', 'recover', 'speedy']","['use', 'thi', 'platform', 'to', 'practic', 'donat', 'regularli', 'hope', 'u', 'recov', 'speedi']",using this platform to practice donate regularly hope u recover speedy,use thi platform to practic donat regularli hope u recov speedi,3,-0.09845785324921777,0.4601921784564908,0,-0.1722105840660447,0.2687664509391814
964,"Speedy recover buddy! And get reunion with your family.
From a malaysian who works in sg too.",SGD,2000,93.0,16.0,"['speedy', 'recover', 'buddy', 'and', 'get', 'reunion', 'with', 'your', 'family', 'from', 'a', 'malaysian', 'who', 'works', 'in', 'sg', 'too']","['speedy', 'recover', 'buddy', 'and', 'get', 'reunion', 'with', 'your', 'family', 'from', 'a', 'malaysian', 'who', 'work', 'in', 'sg', 'too']","['speedi', 'recov', 'buddi', 'and', 'get', 'reunion', 'with', 'your', 'famili', 'from', 'a', 'malaysian', 'who', 'work', 'in', 'sg', 'too']",speedy recover buddy and get reunion with your family from a malaysian who work in sg too,speedi recov buddi and get reunion with your famili from a malaysian who work in sg too,0,0.08173255817632212,0.2296652142944004,0,0.3612072874669475,0.5870405368541567
965,I donated because i want to help the people affected by this pandemic,SGD,20100,69.0,13.0,"['i', 'donated', 'because', 'i', 'want', 'to', 'help', 'the', 'people', 'affected', 'by', 'this', 'pandemic']","['i', 'donated', 'because', 'i', 'want', 'to', 'help', 'the', 'people', 'affected', 'by', 'this', 'pandemic']","['i', 'donat', 'becaus', 'i', 'want', 'to', 'help', 'the', 'peopl', 'affect', 'by', 'thi', 'pandem']",i donated because i want to help the people affected by this pandemic,i donat becaus i want to help the peopl affect by thi pandem,2,-0.11088928910005764,-0.16762793191821684,0,-0.2249773916380281,-0.2956411602059916
966,I donated because I support my good friend James Chow in his charitable cause!,SGD,10000,78.0,14.0,"['i', 'donated', 'because', 'i', 'support', 'my', 'good', 'friend', 'james', 'chow', 'in', 'his', 'charitable', 'cause']","['i', 'donated', 'because', 'i', 'support', 'my', 'good', 'friend', 'james', 'chow', 'in', 'his', 'charitable', 'cause']","['i', 'donat', 'becaus', 'i', 'support', 'my', 'good', 'friend', 'jame', 'chow', 'in', 'hi', 'charit', 'caus']",i donated because i support my good friend james chow in his charitable cause,i donat becaus i support my good friend jame chow in hi charit caus,0,-0.07812643767008585,-0.059300788272377655,0,-0.20623674354603666,-0.25652702135277844
968,"Help others when i have the ability to help,",SGD,10000,44.0,9.0,"['help', 'others', 'when', 'i', 'have', 'the', 'ability', 'to', 'help']","['help', 'others', 'when', 'i', 'have', 'the', 'ability', 'to', 'help']","['help', 'other', 'when', 'i', 'have', 'the', 'abil', 'to', 'help']",help others when i have the ability to help,help other when i have the abil to help,0,-0.07339758351873958,-0.08529881770883542,0,-0.13767478755907794,-0.24032722373930887
971,Kids deserve a chance,SGD,5000,21.0,4.0,"['kids', 'deserve', 'a', 'chance']","['kid', 'deserve', 'a', 'chance']","['kid', 'deserv', 'a', 'chanc']",kid deserve a chance,kid deserv a chanc,0,-0.05249534051968099,-0.044966401255305447,0,-0.12835095558019288,-0.1990093298362498
972,"Make a move, it give hopes.",SGD,1000,27.0,6.0,"['make', 'a', 'move', 'it', 'give', 'hopes']","['make', 'a', 'move', 'it', 'give', 'hope']","['make', 'a', 'move', 'it', 'give', 'hope']",make a move it give hope,make a move it give hope,0,-0.07573846320360031,-0.05685041839932952,0,-0.16548809726767857,-0.1930156023766268
973,Do good and good will come to you.,SGD,5000,34.0,8.0,"['do', 'good', 'and', 'good', 'will', 'come', 'to', 'you']","['do', 'good', 'and', 'good', 'will', 'come', 'to', 'you']","['do', 'good', 'and', 'good', 'will', 'come', 'to', 'you']",do good and good will come to you,do good and good will come to you,0,-0.06527644628439487,-0.04529402344840204,0,-0.187355276148831,-0.2521981552761411
974,on behalf of my mum,SGD,10000,19.0,5.0,"['on', 'behalf', 'of', 'my', 'mum']","['on', 'behalf', 'of', 'my', 'mum']","['on', 'behalf', 'of', 'my', 'mum']",on behalf of my mum,on behalf of my mum,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
976,I hope he can getting well becoz his parents waiting him in Malaysia,SGD,1000,68.0,13.0,"['i', 'hope', 'he', 'can', 'getting', 'well', 'becoz', 'his', 'parents', 'waiting', 'him', 'in', 'malaysia']","['i', 'hope', 'he', 'can', 'getting', 'well', 'becoz', 'his', 'parent', 'waiting', 'him', 'in', 'malaysia']","['i', 'hope', 'he', 'can', 'get', 'well', 'becoz', 'hi', 'parent', 'wait', 'him', 'in', 'malaysia']",i hope he can getting well becoz his parent waiting him in malaysia,i hope he can get well becoz hi parent wait him in malaysia,0,0.28847852684610314,-0.00011905233183187414,0,0.41465593871995876,-0.1322500403175425
979,Just want to contribute back to society,SGD,50000,39.0,7.0,"['just', 'want', 'to', 'contribute', 'back', 'to', 'society']","['just', 'want', 'to', 'contribute', 'back', 'to', 'society']","['just', 'want', 'to', 'contribut', 'back', 'to', 'societi']",just want to contribute back to society,just want to contribut back to societi,0,-0.08785845687038667,-0.10525482637365581,0,-0.18805657830631722,-0.2645349383640225
980,Fellow malaysian,SGD,5000,16.0,2.0,"['fellow', 'malaysian']","['fellow', 'malaysian']","['fellow', 'malaysian']",fellow malaysian,fellow malaysian,0,-0.04335706353948478,-0.02185529811100186,0,-0.11404438685190983,-0.21209741715474487
981,I care Tengah Island! ❤️,MYR,50000,24.0,5.0,"['i', 'care', 'tengah', 'island']","['i', 'care', 'tengah', 'island']","['i', 'care', 'tengah', 'island']",i care tengah island,i care tengah island,0,-0.05628573642667635,-0.016075780473232028,0,-0.1148210842276098,-0.18681350520357734
982,Share a helping hand,SGD,1000,20.0,4.0,"['share', 'a', 'helping', 'hand']","['share', 'a', 'helping', 'hand']","['share', 'a', 'help', 'hand']",share a helping hand,share a help hand,0,-0.06284589512720298,-0.05324731282626848,0,-0.13855834034468728,-0.2463546012152175
984,"I donated because, I know this boy and family.",SGD,50000,46.0,9.0,"['i', 'donated', 'because', 'i', 'know', 'this', 'boy', 'and', 'family']","['i', 'donated', 'because', 'i', 'know', 'this', 'boy', 'and', 'family']","['i', 'donat', 'becaus', 'i', 'know', 'thi', 'boy', 'and', 'famili']",i donated because i know this boy and family,i donat becaus i know thi boy and famili,0,-0.05530300983646918,-0.011092235175179349,0,-0.16482616948466963,0.10862210635421166
